id,leadId,activityDate,activityTypeId,campaignId,primaryAttributeValueId,primaryAttributeValue,Choice Number,Device,Is Mobile Device,Platform,Step ID,Subcategory
46622541,56267,2017-01-26T04:05:30Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46622542,39250,2017-01-26T04:06:15Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46622543,16317,2017-01-26T04:06:39Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46622641,1014663,2017-01-26T04:07:33Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46622771,1010717,2017-01-26T04:07:15Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46622772,1024797,2017-01-26T04:08:49Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46622795,43505,2017-01-26T04:08:59Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46623088,1662206,2017-01-26T04:09:46Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46623089,1022880,2017-01-26T04:11:29Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46623225,2004,2017-01-26T04:12:01Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win8,34437
46623226,17503,2017-01-26T04:12:53Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46623227,32861,2017-01-26T04:12:53Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46623228,43143,2017-01-26T04:12:57Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46623229,23757,2017-01-26T04:11:33Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46623230,21924,2017-01-26T04:12:09Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46623285,28490,2017-01-26T04:12:23Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46623286,4886,2017-01-26T04:12:29Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46623287,26024,2017-01-26T04:12:59Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,WinNT,34437
46623460,27056,2017-01-26T04:13:53Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46623536,9292,2017-01-26T04:14:34Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46623621,50785,2017-01-26T04:14:51Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46623622,1006550,2017-01-26T04:14:56Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46623623,15928,2017-01-26T04:15:07Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46623765,1020212,2017-01-26T04:17:17Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46623766,1987676,2017-01-26T04:17:28Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win8,34437
46623870,1909357,2017-01-26T04:15:53Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46623872,1894882,2017-01-26T04:16:13Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46623873,55601,2017-01-26T04:17:22Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46624125,10020,2017-01-26T04:18:21Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46624127,1015212,2017-01-26T04:19:07Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46624128,55055,2017-01-26T04:19:24Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46624129,1959202,2017-01-26T04:20:08Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46624130,33750,2017-01-26T04:19:17Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46624131,1396646,2017-01-26T04:19:24Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46624411,1012443,2017-01-26T04:21:00Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46624412,28332,2017-01-26T04:21:06Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46624413,1001714,2017-01-26T04:22:05Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46624738,1020949,2017-01-26T04:22:48Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46624739,27987,2017-01-26T04:23:31Z,10,8116,11104,レポート作成工数削減_WAMQ★.2-1.認知/興味関心,26544,0,FALSE,,unknown,27406
46624740,1672036,2017-01-26T04:23:46Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46624820,1020977,2017-01-26T04:23:26Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46624821,27987,2017-01-26T04:23:31Z,10,8113,11103,レポート作成工数削減_WAMQ★.1-2.無関心,25709,0,FALSE,,unknown,27400
46624822,1014740,2017-01-26T04:24:26Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46624955,1458072,2017-01-26T04:24:32Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46624979,1788944,2017-01-26T04:25:09Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46624980,1012113,2017-01-26T04:25:23Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46624981,7248,2017-01-26T04:26:09Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46625086,14300,2017-01-26T04:25:43Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46625207,58323,2017-01-26T04:27:38Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46625220,26990,2017-01-26T04:26:34Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46625221,24863,2017-01-26T04:28:10Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46625297,43063,2017-01-26T04:29:09Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46625721,1071772,2017-01-26T04:31:26Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46625722,1795410,2017-01-26T04:31:43Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46625903,1020910,2017-01-26T04:32:49Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46625946,1671816,2017-01-26T04:34:12Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46626113,58221,2017-01-26T04:35:44Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46626114,1019244,2017-01-26T04:35:45Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46626184,6322,2017-01-26T04:35:33Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46626185,23526,2017-01-26T04:36:15Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,Android,34437
46626278,12357,2017-01-26T04:38:38Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46626329,1009726,2017-01-26T04:37:56Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46626330,51027,2017-01-26T04:39:10Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46626399,40995,2017-01-26T04:38:39Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46626400,8998,2017-01-26T04:38:55Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46626401,1005178,2017-01-26T04:40:07Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46626402,53436,2017-01-26T04:40:25Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46626432,8739,2017-01-26T04:38:57Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46626433,1015686,2017-01-26T04:39:52Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46626435,48225,2017-01-26T04:40:58Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win8,34437
46626466,1025442,2017-01-26T04:40:34Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46626467,14798,2017-01-26T04:40:58Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46626495,58038,2017-01-26T04:41:12Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46626672,42580,2017-01-26T04:41:19Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46626673,1007965,2017-01-26T04:41:54Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46626674,1021425,2017-01-26T04:42:01Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46626730,42064,2017-01-26T04:42:19Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46626810,1671651,2017-01-26T04:42:07Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46626811,34284,2017-01-26T04:42:22Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46626955,1672838,2017-01-26T04:45:04Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46627105,12859,2017-01-26T04:45:44Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46627284,1020141,2017-01-26T04:48:44Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46627285,41207,2017-01-26T04:48:50Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46627286,1004199,2017-01-26T04:48:54Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46627287,1007474,2017-01-26T04:47:36Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46627497,1004265,2017-01-26T04:50:36Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46627695,2055810,2017-01-26T04:51:35Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46627696,1097664,2017-01-26T04:52:05Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46627697,11279,2017-01-26T04:52:16Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46628097,1789149,2017-01-26T04:53:38Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46628101,1020378,2017-01-26T04:56:03Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46628242,36211,2017-01-26T04:56:42Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46628351,4311,2017-01-26T04:57:47Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46628352,1023422,2017-01-26T04:58:11Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46628398,1022035,2017-01-26T04:59:00Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46628877,1018398,2017-01-26T05:02:12Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46628878,42288,2017-01-26T05:03:24Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46628943,9293,2017-01-26T05:03:33Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46628944,17296,2017-01-26T05:03:54Z,10,8116,11104,レポート作成工数削減_WAMQ★.2-1.認知/興味関心,26544,0,FALSE,,Win8.1,27406
46629117,1140820,2017-01-26T05:03:53Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46629603,8200,2017-01-26T05:07:29Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46629795,10086,2017-01-26T05:08:53Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,MacOSX,34437
46629797,33052,2017-01-26T05:10:12Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46629850,1020166,2017-01-26T05:08:35Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win8.1,34437
46629851,1015223,2017-01-26T05:10:03Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46629858,58225,2017-01-26T05:10:19Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46630142,8799,2017-01-26T05:10:25Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46630143,31290,2017-01-26T05:10:52Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46630234,1786748,2017-01-26T05:11:01Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46630235,45387,2017-01-26T05:12:17Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46630236,33682,2017-01-26T05:12:26Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46630740,13798,2017-01-26T05:13:15Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46630742,16520,2017-01-26T05:13:17Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46631048,45268,2017-01-26T05:14:25Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46631155,1010350,2017-01-26T05:16:56Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46631156,23983,2017-01-26T05:17:02Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46631310,29791,2017-01-26T05:17:44Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46631311,8634,2017-01-26T05:17:41Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46631312,36353,2017-01-26T05:18:16Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46631395,53508,2017-01-26T05:19:16Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46631396,1005965,2017-01-26T05:19:22Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46631397,8084,2017-01-26T05:19:06Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46631613,1566893,2017-01-26T05:20:19Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46631614,1012917,2017-01-26T05:20:51Z,10,9587,13044,1701_有償教育案内.メール1,25214,0,FALSE,,unknown,34060
46631709,21064,2017-01-26T05:19:42Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46631710,33240,2017-01-26T05:20:59Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46631962,1010692,2017-01-26T05:21:50Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46631963,1023716,2017-01-26T05:22:06Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,MacOSX,34437
46632111,1007442,2017-01-26T05:24:40Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46632112,11914,2017-01-26T05:24:55Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46632175,44915,2017-01-26T05:24:07Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46632325,1025836,2017-01-26T05:25:37Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46632326,7516,2017-01-26T05:26:43Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46632331,17564,2017-01-26T05:26:03Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46632479,55161,2017-01-26T05:26:52Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46633257,21750,2017-01-26T05:27:45Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46633258,1038392,2017-01-26T05:29:10Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46633298,37713,2017-01-26T05:27:45Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46633299,7321,2017-01-26T05:28:41Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46633334,28636,2017-01-26T05:27:47Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46633335,1129338,2017-01-26T05:29:01Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46633480,1017201,2017-01-26T05:29:54Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,WinXP,34437
46633513,24840,2017-01-26T05:31:39Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46633667,1016452,2017-01-26T05:32:06Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win8,34437
46633668,33630,2017-01-26T05:33:08Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46633699,1017588,2017-01-26T05:31:42Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win8.1,34437
46633700,1023908,2017-01-26T05:32:46Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46633701,10050,2017-01-26T05:32:38Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46634228,43826,2017-01-26T05:33:35Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46634530,52771,2017-01-26T05:35:53Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46634531,1017284,2017-01-26T05:36:36Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46634535,57396,2017-01-26T05:36:19Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46634536,47772,2017-01-26T05:36:43Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46634537,1014381,2017-01-26T05:37:05Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46634630,717,2017-01-26T05:36:59Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46634754,29695,2017-01-26T05:38:13Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,WinNT,34437
46634837,1671731,2017-01-26T05:39:56Z,10,9238,12584,IoT・ビッグデータ活用_WAAP★.2-2.認知,26528,0,FALSE,,Win8,32635
46635052,20146,2017-01-26T05:40:23Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46635053,1014462,2017-01-26T05:41:46Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46635085,1363575,2017-01-26T05:40:19Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46635086,1932820,2017-01-26T05:40:50Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46635126,1313633,2017-01-26T05:43:04Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46635168,12895,2017-01-26T05:42:54Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46635241,55966,2017-01-26T05:43:04Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46635320,1009797,2017-01-26T05:44:59Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46635321,9064,2017-01-26T05:45:28Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46635322,1021402,2017-01-26T05:46:04Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46635421,1958533,2017-01-26T05:47:03Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46635472,40529,2017-01-26T05:46:07Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46635769,55782,2017-01-26T05:47:33Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46636033,20036,2017-01-26T05:51:20Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46636227,52140,2017-01-26T05:52:47Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46636333,34288,2017-01-26T05:52:52Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46636441,41715,2017-01-26T05:54:33Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46636530,26269,2017-01-26T05:55:13Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46636562,1014,2017-01-26T05:55:30Z,10,8146,11144,"グローバル展開,M&AとBPMの関係性_BP.2-2.認知興味関心",26522,0,FALSE,,Win7,27509
46636642,48109,2017-01-26T05:55:17Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46636917,1006476,2017-01-26T06:00:14Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46636918,1378053,2017-01-26T06:00:27Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46637168,21114,2017-01-26T05:59:49Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46637215,1013617,2017-01-26T06:00:43Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,Android,34437
46637330,1717015,2017-01-26T06:01:11Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46637430,21480,2017-01-26T06:02:48Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win8.1,34437
46637517,17268,2017-01-26T06:03:16Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
46637518,1020164,2017-01-26T06:03:49Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,Win7,34437
46637535,1025926,2017-01-26T06:02:45Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46637537,51641,2017-01-26T06:04:07Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46637594,1020419,2017-01-26T06:04:12Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46637632,1371801,2017-01-26T06:05:19Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46637633,23494,2017-01-26T06:05:44Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46637711,18188,2017-01-26T06:06:20Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46637742,45956,2017-01-26T06:05:19Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46638022,1753623,2017-01-26T06:06:53Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,unknown,34437
46638023,21796,2017-01-26T06:06:55Z,10,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,iOS,34437
