id,leadId,activityDate,activityTypeId,primaryAttributeValueId,primaryAttributeValue,ClientIPAddress,QueryParameters,ReferrerURL,UserAgent,WebpageURL,campaignId,campaignId_UserAgent,campaignId_WebpageURL
46585824,1008017,2017-01-26T02:24:21Z,1,28364,www.sysadmingroup.jp/kh/rpt/cat239/1710.html,126.188.7.89,,http://www.sysadmingroup.jp/kh/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/kh/rpt/cat239/1710.html,,,
46585957,14260,2017-01-26T02:24:26Z,1,29,www.unirita.co.jp/support/,202.222.98.149,,https://www.google.co.jp/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/support/,,,
46586038,1008017,2017-01-26T02:24:38Z,1,28412,www.sysadmingroup.jp/kh/,126.188.7.89,,http://www.sysadmingroup.jp/kh/jinzai/cat248/1812.html,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/kh/,,,
46586058,1008017,2017-01-26T02:24:40Z,1,28784,www.sysadmingroup.jp/kh/jinzai/001/30.html,126.188.7.89,,http://www.sysadmingroup.jp/kh/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/kh/jinzai/001/30.html,,,
46586064,36369,2017-01-26T02:24:43Z,1,28319,www.uniritauser.jp/34symposium/index.html,210.145.147.66,mkt_tok=eyJpIjoiT0RVeFpqUmhaV1k0WldVMiIsInQiOiIrQ04rREpNQWFjSWRUdVptV1wvZitcL0RyTlRRRTFMekUxc3VPOFNzanVGWEhXczFUaVNveXdnK3NcLzIxdDlBS3E4QVdJdzhIaHkxT1hUcFBwSlZrUkthXC9qS2VrbGZnY0VKenQ0UEc4c1dFNENwZVNWbW05SUlKXC9vMHY1TVBGaTdEIn0=,http://go.unirita.co.jp/ey0srQ03000NMF090agLB03,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/34symposium/index.html,9663,,
46586104,1008017,2017-01-26T02:24:50Z,1,28412,www.sysadmingroup.jp/kh/,126.188.7.89,,http://www.sysadmingroup.jp/kh/jinzai/cat248/1812.html,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/kh/,,,
46586118,1008017,2017-01-26T02:24:53Z,1,28780,www.sysadmingroup.jp/kh/jinzai/004/246.html,126.188.7.89,,http://www.sysadmingroup.jp/kh/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/kh/jinzai/004/246.html,,,
46586141,16238,2017-01-26T02:25:11Z,1,20544,www.unirita.co.jp/itsyourturn/,106.154.15.174,mkt_tok=eyJpIjoiWW1KbE1UVmpZemt3TXpWaiIsInQiOiJPVGp4RTF0QWwwT0NsT1wvM1FKbzhxUmJFM0grbjJ5SmdManpDWFhjY01tNzYwQVwvQUI5UG4wM0loUkZKWHdram5ZVG9kdzlVVnBzc0U5K1JTZDRUQmJ3XC9FSDFzaU96WUV2Z1BzdXRCbkZQTWYxOWFTSWk5YWwwRXFLWWZ1bUdURiJ9,http://go.unirita.co.jp/t3QU340FMd0LA00yN0000aM,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko",/itsyourturn/,9663,,
46586148,1008017,2017-01-26T02:25:20Z,1,29503,www.sysadmingroup.jp/kh/jinzai/004/245.html,126.188.7.89,,http://www.sysadmingroup.jp/kh/jinzai/004/246.html,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/kh/jinzai/004/245.html,,,
46586199,1008017,2017-01-26T02:25:28Z,1,28780,www.sysadmingroup.jp/kh/jinzai/004/246.html,126.188.7.89,,http://www.sysadmingroup.jp/kh/jinzai/004/245.html,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/kh/jinzai/004/246.html,,,
46586217,1086556,2017-01-26T02:25:31Z,1,17146,www.unirita.co.jp/knowledge/magazine/201605_6-7.html,163.49.52.85,mkt_tok=eyJpIjoiTVdaa1pqUmxZalF3T1dJMCIsInQiOiJcL0pkUDRjMStPSmpqWnFrMXp1dWltZ0c5anN2eGZFQmdBZDZsTE80TXo3enZYQzdwYjNONDhmKzZUd2NFVTlQNjNHa3RyMEdZNDJtK0l1UjMrRFVVbzZtdUZWNjE1TkxnZVF1VjQ0VTE5VGpHYUQzWk9cL25IcEd3enFTOXFXYnRDIn0=,http://go.unirita.co.jp/t3Q63y0wMF0Lg00yN4000ap,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/knowledge/magazine/201605_6-7.html,9056,,
46586221,1086556,2017-01-26T02:25:34Z,1,17309,www.unirita.co.jp/products/mr-cio.html,163.49.52.85,mkt_tok=eyJpIjoiTVdaa1pqUmxZalF3T1dJMCIsInQiOiJcL0pkUDRjMStPSmpqWnFrMXp1dWltZ0c5anN2eGZFQmdBZDZsTE80TXo3enZYQzdwYjNONDhmKzZUd2NFVTlQNjNHa3RyMEdZNDJtK0l1UjMrRFVVbzZtdUZWNjE1TkxnZVF1VjQ0VTE5VGpHYUQzWk9cL25IcEd3enFTOXFXYnRDIn0=,http://go.unirita.co.jp/wNFQy43ML00006ah00y3q0w,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/products/mr-cio.html,9056,,
46586294,38301,2017-01-26T02:25:54Z,1,27683,www.unirita.co.jp/blog/bpm/bpm-relay/20161219.html,118.151.156.111,,http://www.unirita.co.jp/blog/writer/ookawara,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/blog/bpm/bpm-relay/20161219.html,,,
46586322,38301,2017-01-26T02:26:01Z,1,25294,www.unirita.co.jp/blog/tag/itサービスマネジメント/,118.151.156.111,,http://www.unirita.co.jp/blog/bpm/bpm-relay/20161219.html,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/blog/tag/itサービスマネジメント/,,,
46586344,51118,2017-01-26T02:26:14Z,1,28329,www.uniritauser.jp/index.html,118.151.148.150,,http://www.uniritauser.jp/34symposium/index.html?mkt_tok=eyJpIjoiTW1Oa1pHSTNNbVppTVdJMiIsInQiOiJ1bTROUjh0S21Id2wwb1o0dVRmNmU4TXRqcXRXRzIwRU5KN1dna0lsOStuK3pjYXRVd01GQWRjeG00dHpHNlk0QkNaNGJudjU4d2s3NWJwaU1reklcL095d1Y4NUp5eVlDWHRrbkxQc0RCS2JMdkpOeWFtZkZrNFVrSTJFcUhEZTkifQ==,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/index.html,9663,,
46586348,51118,2017-01-26T02:26:19Z,1,28706,www.uniritauser.jp/link/index.html,118.151.148.150,,http://www.uniritauser.jp/index.html,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",/link/index.html,,,
46586434,1790621,2017-01-26T02:26:33Z,1,28450,www.sysadmingroup.jp/sysadmingroup.html,210.160.8.69,mkt_tok=eyJpIjoiWm1FeU5UaGlZekpqWldWaiIsInQiOiJNWTB2UzdrdzNLbFhxUHNnYUJpYU5RdVZYNGlVYzNcLzNaOXdWMWJZaDlXSDY4bVkxalwvczZ4QUFOUTREUEJuOFNaNVMwMDVyc1VjTFlkQXZEQzYxUEhidTNKTTNxa0t6aUJcL3l2d213RzRxVEoxWERjMW5uRUNcL1JiKzVnSUJ6c3kifQ==,http://go.unirita.co.jp/DMs700u0QNO00F0aLy3Z03v,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/sysadmingroup.html,9663,,
46586454,1008017,2017-01-26T02:26:44Z,1,28412,www.sysadmingroup.jp/kh/,126.188.7.89,,http://www.sysadmingroup.jp/kh/jinzai/004/246.html,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/kh/,,,
46586480,1940687,2017-01-26T02:26:50Z,1,29207,www.unirita.co.jp/about-users.html,118.103.94.193,mkt_tok=eyJpIjoiTUdSaE5EQm1aVE13TmprMSIsInQiOiJEME1qbjRaTGNtcnAzRzV0VEdFbFYrbVNDM1poUUV6YzdWVU5EYTdtYU82VHJHRk1Memp2QmxGSUZMV1JZNFRaT1wvakF5anY4eE9lVVJoQ21jck9oNWpYXC9HaFRvSGdSc3ZuWGhDNlRpcEk4ekFyOW05UjZQZDdLM0NPOWhrT29UIn0=,http://go.unirita.co.jp/o03qy00zF00apM08RQN38L0,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/about-users.html,9663,,
46586484,1086556,2017-01-26T02:27:00Z,1,25169,www.unirita.co.jp/blog,163.49.52.85,,http://www.unirita.co.jp/products/mr-cio.html?mkt_tok=eyJpIjoiTVdaa1pqUmxZalF3T1dJMCIsInQiOiJcL0pkUDRjMStPSmpqWnFrMXp1dWltZ0c5anN2eGZFQmdBZDZsTE80TXo3enZYQzdwYjNONDhmKzZUd2NFVTlQNjNHa3RyMEdZNDJtK0l1UjMrRFVVbzZtdUZWNjE1TkxnZVF1VjQ0VTE5VGpHYUQzWk9cL25IcEd3enFTOXFXYnRDIn0=,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/blog,9056,,
46586491,1008017,2017-01-26T02:27:08Z,1,28369,www.sysadmingroup.jp/seminar/,126.188.7.89,,http://www.sysadmingroup.jp/kh/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/seminar/,,,
46586531,1086556,2017-01-26T02:27:21Z,1,28197,www.unirita.co.jp/blog/systems-operation/outsourcing/20170112.html,163.49.52.85,,http://www.unirita.co.jp/blog,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/blog/systems-operation/outsourcing/20170112.html,,,
46586632,1086556,2017-01-26T02:27:45Z,1,25169,www.unirita.co.jp/blog,163.49.52.85,,http://www.unirita.co.jp/products/mr-cio.html?mkt_tok=eyJpIjoiTVdaa1pqUmxZalF3T1dJMCIsInQiOiJcL0pkUDRjMStPSmpqWnFrMXp1dWltZ0c5anN2eGZFQmdBZDZsTE80TXo3enZYQzdwYjNONDhmKzZUd2NFVTlQNjNHa3RyMEdZNDJtK0l1UjMrRFVVbzZtdUZWNjE1TkxnZVF1VjQ0VTE5VGpHYUQzWk9cL25IcEd3enFTOXFXYnRDIn0=,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/blog,9056,,
46586859,1086556,2017-01-26T02:29:16Z,1,28192,www.unirita.co.jp/blog/tag/os/,163.49.52.85,,http://www.unirita.co.jp/blog,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/blog/tag/os/,,,
46586888,1086556,2017-01-26T02:29:39Z,1,28187,www.unirita.co.jp/blog/systems-operation/outsourcing/20170111.html,163.49.52.85,,http://www.unirita.co.jp/blog/tag/os/,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/blog/systems-operation/outsourcing/20170111.html,,,
46586905,1086556,2017-01-26T02:29:54Z,1,28192,www.unirita.co.jp/blog/tag/os/,163.49.52.85,,http://www.unirita.co.jp/blog,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/blog/tag/os/,,,
46587119,1086556,2017-01-26T02:29:59Z,1,28194,www.unirita.co.jp/blog/systems-operation/outsourcing/20170113.html,163.49.52.85,,http://www.unirita.co.jp/blog/tag/os/,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/blog/systems-operation/outsourcing/20170113.html,,,
46587217,1086556,2017-01-26T02:30:38Z,1,28192,www.unirita.co.jp/blog/tag/os/,163.49.52.85,,http://www.unirita.co.jp/blog,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/blog/tag/os/,,,
46587228,1086556,2017-01-26T02:30:50Z,1,25325,www.unirita.co.jp/blog/writer/miyamoto-takayuki,163.49.52.85,,http://www.unirita.co.jp/blog/tag/os/,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/blog/writer/miyamoto-takayuki,,,
46587272,1086556,2017-01-26T02:31:10Z,1,28192,www.unirita.co.jp/blog/tag/os/,163.49.52.85,,http://www.unirita.co.jp/blog,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/blog/tag/os/,,,
46587288,1086556,2017-01-26T02:31:23Z,1,28121,www.unirita.co.jp/blog/writer/hijk-ヒジック,163.49.52.85,,http://www.unirita.co.jp/blog/tag/os/,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/blog/writer/hijk-ヒジック,,,
46587322,1086556,2017-01-26T02:31:28Z,1,28192,www.unirita.co.jp/blog/tag/os/,163.49.52.85,,http://www.unirita.co.jp/blog,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/blog/tag/os/,,,
46587578,1086556,2017-01-26T02:31:42Z,1,8,www.unirita.co.jp/,163.49.52.85,,http://www.unirita.co.jp/blog/tag/os/,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/,,,
46587583,1086556,2017-01-26T02:31:49Z,1,123,www.unirita.co.jp/case/,163.49.52.85,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/case/,,,
46587956,1827416,2017-01-26T02:32:06Z,1,11470,www.unirita.co.jp/lpisj_151020_itsmj.html,202.32.215.100,mkt_tok=eyJpIjoiTVRCbVl6ZzNNamhoTnpKaCIsInQiOiJMN3p1eGJcL2Rpc1pVYnAydWF2NElySHZOY25FTmVlSHpBaGVWc1AzSno0NEd1QUQ5VlZ4bElrNU9pTkhDdzM0UlFIQW5UR0ZWbDA2VTJcL0txYjlqSlA2UGdxRFwvRnl0eHM2UkhseHl5WlcwQmpPb1UyOUlIQ1BEc3lGM1NJbGVDdSJ9,http://go.unirita.co.jp/R00L7oaNF30030s0MyQFNy0,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/lpisj_151020_itsmj.html,9663,,
46587991,22443,2017-01-26T02:32:15Z,1,14693,www.unirita.co.jp/case/nec.html,210.188.188.114,mkt_tok=eyJpIjoiTTJNNU0yTTBaR015TVRFdyIsInQiOiJielJQSlFlVGNUcUVkeEI1XC9veXR1TWR2MVJSd2x4ZjZPNDRET1BFeEIyeEJ0UTUxeTArcFc4akFBSWRhWnZhOEhUa2xYTStLYnVOdEloYVwvdytZUVwvTTVTVnBsR0xMSnNhMDZkejhqb3RvZHgxK3k4bjVDU3NYaXl2ZGU4Q1FmcCJ9,http://go.unirita.co.jp/u6y000PN0L030E03HZ5MQa0,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko",/case/nec.html,8225,,
46588039,1086556,2017-01-26T02:32:25Z,1,6529,www.unirita.co.jp/case/abeam.html,163.49.52.85,,http://www.unirita.co.jp/case/,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/case/abeam.html,,,
46588068,1086556,2017-01-26T02:32:48Z,1,123,www.unirita.co.jp/case/,163.49.52.85,,http://www.unirita.co.jp/,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/case/,,,
46588075,14374,2017-01-26T02:32:56Z,1,1,UnsubscribePage,219.106.231.194,mkt_tok=eyJpIjoiWVdZeU4yRmxZVGRpTXpFeCIsInQiOiJINzZ1ZFYyZ3ZpTFA4VmNRN0tBMGZSZHFsVklXblFCMUowV1A4eG9JcXRNQW9zdkhVTlVCWUdXMzY5U0UwelZZc0swZDJ2b3QyZTZ2YlA2NEdHMFhXVHRXK3pIazRLMlR0b1c2bHAxV09hclo5a0JoNk9UU0IyV21CMTBTc2NDZyJ9,http://go.unirita.co.jp/i8FM0yNavHL003000Jv3Q05,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/UnsubscribePage.html,9663,,
46588109,1313625,2017-01-26T02:33:02Z,1,2,UnsubscribeConfirm,219.106.231.194,aliId=2072418,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/UnsubscribeConfirm.html,,,
46589176,1827416,2017-01-26T02:39:33Z,1,11470,www.unirita.co.jp/lpisj_151020_itsmj.html,202.32.215.100,mkt_tok=eyJpIjoiTVRCbVl6ZzNNamhoTnpKaCIsInQiOiJMN3p1eGJcL2Rpc1pVYnAydWF2NElySHZOY25FTmVlSHpBaGVWc1AzSno0NEd1QUQ5VlZ4bElrNU9pTkhDdzM0UlFIQW5UR0ZWbDA2VTJcL0txYjlqSlA2UGdxRFwvRnl0eHM2UkhseHl5WlcwQmpPb1UyOUlIQ1BEc3lGM1NJbGVDdSJ9,http://go.unirita.co.jp/R00L7oaNF30030s0MyQFNy0,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/lpisj_151020_itsmj.html,9663,,
46589538,1007022,2017-01-26T02:41:32Z,1,25125,www.unirita.co.jp/itsyourturn/vol_03.html,219.106.254.60,mkt_tok=eyJpIjoiTnpRek5Ea3laV00xWWpobSIsInQiOiJrSCtCNlVSNDdHVnBZWVg0cUhKN2REK3Jya1p3WFN2WWxJcjlEdXROazBIUldZb0I3ZnVIQXJXdXlWanVrUlNoMzlyc2ZEcEoxN3RFVGlRMm5IQ09aOTVIUGFWcEJsODJjcnNjbHE1cDk4MXJtbElGOXpXanZrSTdOajNudmZwMiJ9,http://go.unirita.co.jp/jdVN0a3LM004Y0iyQ3L0F00,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0",/itsyourturn/vol_03.html,9663,,
46589583,1007022,2017-01-26T02:41:50Z,1,20777,www.unirita.co.jp/itsyourturn/vol_01.html,219.106.254.60,,http://www.unirita.co.jp/itsyourturn/vol_03.html?mkt_tok=eyJpIjoiTnpRek5Ea3laV00xWWpobSIsInQiOiJrSCtCNlVSNDdHVnBZWVg0cUhKN2REK3Jya1p3WFN2WWxJcjlEdXROazBIUldZb0I3ZnVIQXJXdXlWanVrUlNoMzlyc2ZEcEoxN3RFVGlRMm5IQ09aOTVIUGFWcEJsODJjcnNjbHE1cDk4MXJtbElGOXpXanZrSTdOajNudmZwMiJ9,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0",/itsyourturn/vol_01.html,9663,,
46589823,6489,2017-01-26T02:42:50Z,1,20777,www.unirita.co.jp/itsyourturn/vol_01.html,138.101.21.144,mkt_tok=eyJpIjoiTldOaU5HVTFNV0ZoTkdGbSIsInQiOiIxTEQ5cVplN3dFelJcL2xtUW5BXC9ja01nUitaSzExSUQ2c29CckNqMUtHelNNdVQrWVVNWTdaYnZMKzNTTmFrejY2dXpPXC9YamJweGZvbUVmTzBhVlwvT0NtUGp1R09XQ0NlMjR1anVhT29LVGxCUDBOYjFrRlFRdWZJTURHUU1HazAifQ==,http://go.unirita.co.jp/R00L0GaN130030F0MJQFIy0,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/itsyourturn/vol_01.html,9663,,
46589836,55220,2017-01-26T02:43:07Z,1,27693,www.unirita.co.jp/blog/systems-operation/report-sheet/chouhyou_whitepaper_no_excel.html,210.175.139.131,mkt_tok=eyJpIjoiWTJNNU1tWTFPVE13WWpsaSIsInQiOiI1d29qd2ZEZ3VjMVlQak1RYlh4Mm1HYzQ2aUVZVk1XbTdvem5jalFYUWFDYmE3N1pUd0hcLzN3NXNxbm5RK3Ixd1IxVVVKeVl6XC9TeHhwTUhhbG1ZUzF6RFRMVG5tUmxrWGdZUjhkUXFad01GYzc3M2xqbzZtZjlWbk9UeWl2cGxaIn0=,,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)",/blog/systems-operation/report-sheet/chouhyou_whitepaper_no_excel.html,9663,,
46589879,2026338,2017-01-26T02:43:21Z,1,29207,www.unirita.co.jp/about-users.html,59.190.134.162,mkt_tok=eyJpIjoiWlRjd1pUWTVaalUxWVRJMiIsInQiOiJUZDQ3XC8wWUJ1dlR6OURVTW9LSW5EQ25RSzVDbkI1Q2lNU1pNRjV4ZFJPaWwxbmRSWHdzaCsxZFRXN0NjYnlXWENveDhhMnhRU2NSQXd1K29RVlZPU1ViZmdtcE44K3FtYTdoV05lUk1RTDM1OEpqN3VjZVFFcjJCd0hiVmhWQXYifQ==,http://go.unirita.co.jp/TGyMF0S0a0008Nq30L8v3Q0,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/about-users.html,9663,,
46589885,6489,2017-01-26T02:43:30Z,1,15,www.unirita.co.jp/corporate/,138.101.21.144,,http://www.unirita.co.jp/itsyourturn/vol_01.html?mkt_tok=eyJpIjoiTldOaU5HVTFNV0ZoTkdGbSIsInQiOiIxTEQ5cVplN3dFelJcL2xtUW5BXC9ja01nUitaSzExSUQ2c29CckNqMUtHelNNdVQrWVVNWTdaYnZMKzNTTmFrejY2dXpPXC9YamJweGZvbUVmTzBhVlwvT0NtUGp1R09XQ0NlMjR1anVhT29LVGxCUDBOYjFrRlFRdWZJTURHUU1HazAifQ==,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/corporate/,9663,,
46589889,1086556,2017-01-26T02:43:36Z,1,13642,www.unirita.co.jp/knowledge/magazine/201601_2.html,163.49.52.85,mkt_tok=eyJpIjoiWkdVellXTTBOV0V3WTJVNCIsInQiOiJwN3FWZFVNdWx3OVZmaDhxRko5cUZEZCtWa0RNaVFTdjQ5Y0w2eGlqdWxpczNHVFJJTlFqbzdyYU1RcTdwb2NOUGw1XC9QcU1ocjNMeUMxcDVJSjVETkxOUFQzbWVyNExmWEhaRXZIMlFLTzZaS3dSbTQyR2FjbVA0MDZ5ajVVaGMifQ==,http://go.unirita.co.jp/yaHMFy6y030LQNm04o00030,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/knowledge/magazine/201601_2.html,9161,,
46589927,1086556,2017-01-26T02:43:41Z,1,25688,www.unirita.co.jp/blog/data-utilization/data-analytics/20150217-2.html,163.49.52.85,mkt_tok=eyJpIjoiWkdVellXTTBOV0V3WTJVNCIsInQiOiJwN3FWZFVNdWx3OVZmaDhxRko5cUZEZCtWa0RNaVFTdjQ5Y0w2eGlqdWxpczNHVFJJTlFqbzdyYU1RcTdwb2NOUGw1XC9QcU1ocjNMeUMxcDVJSjVETkxOUFQzbWVyNExmWEhaRXZIMlFLTzZaS3dSbTQyR2FjbVA0MDZ5ajVVaGMifQ==,http://go.unirita.co.jp/HM0030y0y6qFHQ40LaN00o3,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/blog/data-utilization/data-analytics/20150217-2.html,9161,,
46589955,1086556,2017-01-26T02:43:43Z,1,17309,www.unirita.co.jp/products/mr-cio.html,163.49.52.85,mkt_tok=eyJpIjoiWkdVellXTTBOV0V3WTJVNCIsInQiOiJwN3FWZFVNdWx3OVZmaDhxRko5cUZEZCtWa0RNaVFTdjQ5Y0w2eGlqdWxpczNHVFJJTlFqbzdyYU1RcTdwb2NOUGw1XC9QcU1ocjNMeUMxcDVJSjVETkxOUFQzbWVyNExmWEhaRXZIMlFLTzZaS3dSbTQyR2FjbVA0MDZ5ajVVaGMifQ==,http://go.unirita.co.jp/b00003NLHMq0Q6as030yF4y,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",/products/mr-cio.html,9161,,
46590007,6489,2017-01-26T02:44:00Z,1,8,www.unirita.co.jp/,138.101.21.144,,http://www.unirita.co.jp/corporate/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",/,,,
46590055,55220,2017-01-26T02:44:24Z,1,25299,www.unirita.co.jp/blog/tag/帳票/,210.175.139.131,,http://www.unirita.co.jp/blog/systems-operation/report-sheet/chouhyou_whitepaper_no_excel.html?mkt_tok=eyJpIjoiWTJNNU1tWTFPVE13WWpsaSIsInQiOiI1d29qd2ZEZ3VjMVlQak1RYlh4Mm1HYzQ2aUVZVk1XbTdvem5jalFYUWFDYmE3N1pUd0hcLzN3NXNxbm5RK3Ixd1IxVVVKeVl6XC9TeHhwTUhhbG1ZUzF6RFRMVG5tUmxrWGdZUjhkUXFad01GYzc3M2xqbzZtZjlWbk9UeWl2cGxaIn0=,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)",/blog/tag/帳票/,9663,,
46590314,1007022,2017-01-26T02:45:03Z,1,20671,www.unirita.co.jp/itsyourturn/download/,219.106.254.60,,http://www.unirita.co.jp/itsyourturn/vol_03.html?mkt_tok=eyJpIjoiTnpRek5Ea3laV00xWWpobSIsInQiOiJrSCtCNlVSNDdHVnBZWVg0cUhKN2REK3Jya1p3WFN2WWxJcjlEdXROazBIUldZb0I3ZnVIQXJXdXlWanVrUlNoMzlyc2ZEcEoxN3RFVGlRMm5IQ09aOTVIUGFWcEJsODJjcnNjbHE1cDk4MXJtbElGOXpXanZrSTdOajNudmZwMiJ9,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0",/itsyourturn/download/,9663,,
46609405,35106,2017-01-26T02:46:23Z,1,29404,www.unirita.co.jp/lpisj_171025_becloud.html,203.99.242.17,mkt_tok=eyJpIjoiWkRJM01tUTFOalF4WW1aaCIsInQiOiJGd1FLWmJjbE9saFwvODQzbDI4WmhzZTQ0Tk96SzNLVlh6MlhKdHV4aWxubk1RK09oM0RPWUV4WDY1NVwvZm10bHZMb2p1aEN0dmtacHU0c1Y2WmZEeTF0XC90dGgzVE1qT3Y4WFwvYk82R2pzZVRWYWgxRGhxUVo5eUgxZnlGbGJtb0oifQ==,http://go.unirita.co.jp/K0090MN00LFu3C38e0ay0Q0,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko",/lpisj_171025_becloud.html,9663,,
